NAME, PARENT, GRAPH_TYPE, GOD_ONLY, IS_TITLE, IS_PROFESSION, IS_HIDDEN, MONEY_REQUIRED, POINTS_REQUIRED, SKILLS_REQUIRED_COUNT, SKILLS_REQUIRED, PRECLUSION_SKILLS, XP_TYPE, XP_COST, XP_CAP, MISSIONS_REQUIRED, APPRENTICESHIPS_REQUIRED, STATS_REQUIRED, SPECIES_REQUIRED, JEDI_STATE_REQUIRED, SKILL_ABILITY, COMMANDS, SKILL_MODS, SCHEMATICS_GRANTED, SCHEMATICS_REVOKED, SEARCHABLE, ENDER
force_discipline_light_saber_polearm_01, force_discipline_light_saber, fourByFour, False, False, False, False, 0, 1, 0, force_discipline_light_saber_novice, , jedi_general, 200000, 600000, , 0, , , jedi, , saberPolearmLegHit1,saberPolearmSpinAttack1, polearmlightsaber_accuracy=5,polearmlightsaber_speed=5,private_polearmlightsaber_combat_difficulty=200,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_light_saber_polearm_02, force_discipline_light_saber_polearm_01, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_light_saber_polearm_01, , jedi_general, 400000, 1000000, , 0, , , jedi, , saberPolearmHit2,saberPolearmLegHit2,cert_polearmlightsaber_gen2, polearmlightsaber_accuracy=10,polearmlightsaber_speed=10,private_polearmlightsaber_combat_difficulty=200,jedi_force_power_max=100,jedi_force_power_regen=1, craftSaberPoleArm2, , False, 0
force_discipline_light_saber_polearm_03, force_discipline_light_saber_polearm_02, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_light_saber_polearm_02, , jedi_general, 800000, 2000000, , 0, , , jedi, , saberPolearmLegHit3,saberPolearmSpinAttack2, polearmlightsaber_accuracy=15,polearmlightsaber_speed=15,private_polearmlightsaber_combat_difficulty=200,jedi_force_power_max=150,jedi_force_power_regen=1, , , False, 0
force_discipline_light_saber_polearm_04, force_discipline_light_saber_polearm_03, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_light_saber_polearm_03, , jedi_general, 1600000, 4000000, , 0, , , jedi, , saberPolearmHit3,saberPolearmSpinAttack3,saberPolearmDervish,cert_polearmlightsaber_gen3, polearmlightsaber_accuracy=20,polearmlightsaber_speed=20,private_polearmlightsaber_combat_difficulty=300,jedi_force_power_max=175,jedi_force_power_regen=2, craftSaberPoleArm3, , False, 0
force_discipline_light_saber_technique_01, force_discipline_light_saber, fourByFour, False, False, False, False, 0, 1, 0, force_discipline_light_saber_novice, , jedi_general, 200000, 600000, , 0, , , jedi, , saberSlash1, saber_block=5,lightsaber_toughness=5,jedi_saber_assembly=15,jedi_saber_experimentation=10,private_onehandlightsaber_combat_difficulty=100,private_twohandlightsaber_combat_difficulty=100,private_polearmlightsaber_combat_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_light_saber_technique_02, force_discipline_light_saber_technique_01, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_light_saber_technique_01, , jedi_general, 400000, 1000000, , 0, , , jedi, , saberThrow1, saber_block=10,lightsaber_toughness=5,jedi_saber_assembly=15,jedi_saber_experimentation=15,private_onehandlightsaber_combat_difficulty=100,private_twohandlightsaber_combat_difficulty=100,private_polearmlightsaber_combat_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_light_saber_technique_03, force_discipline_light_saber_technique_02, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_light_saber_technique_02, , jedi_general, 800000, 2000000, , 0, , , jedi, , saberSlash2, saber_block=15,lightsaber_toughness=10,jedi_saber_assembly=15,jedi_saber_experimentation=20,private_onehandlightsaber_combat_difficulty=100,private_twohandlightsaber_combat_difficulty=100,private_polearmlightsaber_combat_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1, , , False, 0
force_discipline_light_saber_technique_04, force_discipline_light_saber_technique_03, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_light_saber_technique_03, , jedi_general, 1600000, 4000000, , 0, , , jedi, , saberThrow2, saber_block=20,lightsaber_toughness=10,jedi_saber_assembly=15,jedi_saber_experimentation=20,private_onehandlightsaber_combat_difficulty=100,private_twohandlightsaber_combat_difficulty=100,private_polearmlightsaber_combat_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2, , , False, 0
force_discipline_powers, force_discipline, fourByFour, False, False, True, False, 0, 0, 0, , , , 0, 0, , 0, , , jedi, , , , , , False, 0
force_discipline_powers_novice, force_discipline_powers, fourByFour, False, False, False, False, 0, 5, 0, force_title_jedi_rank_02, , jedi_general, 20000, 300000, , 0, , , jedi, , animalScare, private_jedi_difficulty=50,jedi_force_power_max=200,jedi_force_power_regen=1, , , False, 0
force_discipline_powers_master, force_discipline_powers, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_powers_lightning_04,force_discipline_powers_mental_04,force_discipline_powers_debuff_04,force_discipline_powers_push_04, , jedi_general, 3200000, 4000000, , 0, , , jedi, , jediMindTrick,forceChoke,forceKnockdown3,cert_polearmlightsaber_gen4, forceintimidate_accuracy=35,forcethrow_accuracy=30,forceknockdown_accuracy=35,forceweaken_accuracy=30,mindblast_accuracy=30,forcelightning_accuracy=30,force_choke=5,private_jedi_difficulty=200,jedi_force_power_max=500,jedi_force_power_regen=5, , , False, 0
force_discipline_powers_lightning_01, force_discipline_powers, fourByFour, False, False, False, False, 0, 1, 0, force_discipline_powers_novice, , jedi_general, 200000, 600000, , 0, , , jedi, , forceLightningSingle1, private_force_lightning_single_power=1,forcelightning_accuracy=20,private_jedi_difficulty=125,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_powers_lightning_02, force_discipline_powers_lightning_01, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_powers_lightning_01, , jedi_general, 400000, 1000000, , 0, , , jedi, , forceLightningCone1, private_force_lightning_cone_power=1,forcelightning_accuracy=20,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_powers_lightning_03, force_discipline_powers_lightning_02, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_powers_lightning_02, , jedi_general, 800000, 2000000, , 0, , , jedi, , forceLightningSingle2, private_force_lightning_single_power=2,forcelightning_accuracy=20,private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1, , , False, 0
force_discipline_powers_lightning_04, force_discipline_powers_lightning_03, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_powers_lightning_03, , jedi_general, 1600000, 4000000, , 0, , , jedi, , forceLightningCone2, private_force_lightning_cone_power=2,forcelightning_accuracy=20,private_jedi_difficulty=125,jedi_force_power_max=175,jedi_force_power_regen=2, , , False, 0
force_discipline_powers_mental_01, force_discipline_powers, fourByFour, False, False, False, False, 0, 1, 0, force_discipline_powers_novice, , jedi_general, 200000, 600000, , 0, , , jedi, , mindBlast1, mindblast_accuracy=20,private_jedi_difficulty=125,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_powers_mental_02, force_discipline_powers_mental_01, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_powers_mental_01, , jedi_general, 400000, 1000000, , 0, , , jedi, , animalCalm, mindblast_accuracy=20,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_powers_mental_03, force_discipline_powers_mental_02, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_powers_mental_02, , jedi_general, 800000, 2000000, , 0, , , jedi, , mindBlast2, mindblast_accuracy=20,private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1, , , False, 0
force_discipline_powers_mental_04, force_discipline_powers_mental_03, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_powers_mental_03, , jedi_general, 1600000, 4000000, , 0, , , jedi, , animalAttack, mindblast_accuracy=20,private_jedi_difficulty=125,jedi_force_power_max=175,jedi_force_power_regen=2, , , False, 0
force_discipline_powers_debuff_01, force_discipline_powers, fourByFour, False, False, False, False, 0, 1, 0, force_discipline_powers_novice, , jedi_general, 200000, 600000, , 0, , , jedi, , forceWeaken1, forceweaken_accuracy=20,private_jedi_difficulty=125,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_powers_debuff_02, force_discipline_powers_debuff_01, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_powers_debuff_01, , jedi_general, 400000, 1000000, , 0, , , jedi, , forceIntimidate1, forceweaken_accuracy=20,forceintimidate_accuracy=25,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_powers_debuff_03, force_discipline_powers_debuff_02, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_powers_debuff_02, , jedi_general, 800000, 2000000, , 0, , , jedi, , forceWeaken2, forceweaken_accuracy=20,forceintimidate_accuracy=25,private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1, , , False, 0
force_discipline_powers_debuff_04, force_discipline_powers_debuff_03, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_powers_debuff_03, , jedi_general, 1600000, 4000000, , 0, , , jedi, , forceIntimidate2, forceweaken_accuracy=20,forceintimidate_accuracy=25,private_jedi_difficulty=125,jedi_force_power_max=175,jedi_force_power_regen=2, , , False, 0
force_discipline_powers_push_01, force_discipline_powers, fourByFour, False, False, False, False, 0, 1, 0, force_discipline_powers_novice, , jedi_general, 200000, 600000, , 0, , , jedi, , forceThrow1, forcethrow_accuracy=20,private_jedi_difficulty=125,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_powers_push_02, force_discipline_powers_push_01, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_powers_push_01, , jedi_general, 400000, 1000000, , 0, , , jedi, , forceKnockdown1, forcethrow_accuracy=20,forceknockdown_accuracy=25,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_powers_push_03, force_discipline_powers_push_02, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_powers_push_02, , jedi_general, 800000, 2000000, , 0, , , jedi, , forceThrow2, forcethrow_accuracy=20,forceknockdown_accuracy=25,private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1, , , False, 0
force_discipline_powers_push_04, force_discipline_powers_push_03, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_powers_push_03, , jedi_general, 1600000, 4000000, , 0, , , jedi, , forceKnockdown2, forcethrow_accuracy=20,forceknockdown_accuracy=25,private_jedi_difficulty=125,jedi_force_power_max=175,jedi_force_power_regen=2, , , False, 0
force_discipline_healing, force_discipline, fourByFour, False, False, True, False, 0, 0, 0, , , , 0, 0, , 0, , , jedi, , , , , , False, 0
force_discipline_healing_novice, force_discipline_healing, fourByFour, False, False, False, False, 0, 5, 0, force_title_jedi_rank_02, , jedi_general, 20000, 300000, , 0, , , jedi, , healHealthSelf1, private_jedi_difficulty=50,jedi_force_power_max=200,jedi_force_power_regen=1, , , False, 0
force_discipline_healing_master, force_discipline_healing, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_healing_damage_04,force_discipline_healing_wound_04,force_discipline_healing_other_04,force_discipline_healing_states_04, , jedi_general, 3200000, 4000000, , 0, , , jedi, , totalHealSelf,totalHealOther,cert_onehandlightsaber_gen4, private_jedi_difficulty=200,jedi_force_power_max=500,jedi_force_power_regen=5, , , False, 0
force_discipline_healing_damage_01, force_discipline_healing, fourByFour, False, False, False, False, 0, 1, 0, force_discipline_healing_novice, , jedi_general, 200000, 600000, , 0, , , jedi, , healMindSelf1,healActionSelf1, private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_healing_damage_02, force_discipline_healing_damage_01, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_healing_damage_01, , jedi_general, 400000, 1000000, , 0, , , jedi, , healAllSelf1, private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_healing_damage_03, force_discipline_healing_damage_02, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_healing_damage_02, , jedi_general, 800000, 2000000, , 0, , , jedi, , healMindSelf2,healActionSelf2,healHealthSelf2, private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1, , , False, 0
force_discipline_healing_damage_04, force_discipline_healing_damage_03, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_healing_damage_03, , jedi_general, 1600000, 4000000, , 0, , , jedi, , healAllSelf2, private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2, , , False, 0
force_discipline_healing_wound_01, force_discipline_healing, fourByFour, False, False, False, False, 0, 1, 0, force_discipline_healing_novice, , jedi_general, 200000, 600000, , 0, , , jedi, , healHealthWoundSelf1,healActionWoundSelf1, private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_healing_wound_02, force_discipline_healing_wound_01, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_healing_wound_01, , jedi_general, 400000, 1000000, , 0, , , jedi, , healMindWoundSelf1,healBattleFatigueSelf1, private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_healing_wound_03, force_discipline_healing_wound_02, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_healing_wound_02, , jedi_general, 800000, 2000000, , 0, , , jedi, , healActionWoundSelf2,healHealthWoundSelf2, private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1, , , False, 0
force_discipline_healing_wound_04, force_discipline_healing_wound_03, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_healing_wound_03, , jedi_general, 1600000, 4000000, , 0, , , jedi, , healBattleFatigueSelf2,healMindWoundSelf2, private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2, , , False, 0
force_discipline_healing_other_01, force_discipline_healing, fourByFour, False, False, False, False, 0, 1, 0, force_discipline_healing_novice, , jedi_general, 200000, 600000, , 0, , , jedi, , healMindWoundOther1,healHealthWoundOther1,healActionWoundOther1, private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_healing_other_02, force_discipline_healing_other_01, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_healing_other_01, , jedi_general, 400000, 1000000, , 0, , , jedi, , healAllOther1, private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_healing_other_03, force_discipline_healing_other_02, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_healing_other_02, , jedi_general, 800000, 2000000, , 0, , , jedi, , healHealthWoundOther2,healActionWoundOther2,healMindWoundOther2, private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1, , , False, 0
force_discipline_healing_other_04, force_discipline_healing_other_03, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_healing_other_03, , jedi_general, 1600000, 4000000, , 0, , , jedi, , healAllOther2,healStatesOther, private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2, , , False, 0
force_discipline_healing_states_01, force_discipline_healing, fourByFour, False, False, False, False, 0, 1, 0, force_discipline_healing_novice, , jedi_general, 200000, 600000, , 0, , , jedi, , stopBleeding, private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_healing_states_02, force_discipline_healing_states_01, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_healing_states_01, , jedi_general, 400000, 1000000, , 0, , , jedi, , forceCureDisease, private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_healing_states_03, force_discipline_healing_states_02, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_healing_states_02, , jedi_general, 800000, 2000000, , 0, , , jedi, , forceCurePoison, private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1, , , False, 0
force_discipline_healing_states_04, force_discipline_healing_states_03, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_healing_states_03, , jedi_general, 1600000, 4000000, , 0, , , jedi, , healStatesSelf, private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2, , , False, 0
force_discipline_enhancements, force_discipline, fourByFour, False, False, True, False, 0, 0, 0, , , , 0, 0, , 0, , , jedi, , , , , , False, 0
force_discipline_enhancements_novice, force_discipline_enhancements, fourByFour, False, False, False, False, 0, 5, 0, force_title_jedi_rank_02, , jedi_general, 20000, 300000, , 0, , , jedi, , forceAbsorb1, private_jedi_difficulty=50,jedi_force_power_max=200,jedi_force_power_regen=1, , , False, 0
force_discipline_enhancements_master, force_discipline_enhancements, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_enhancements_movement_04,force_discipline_enhancements_protection_04,force_discipline_enhancements_resistance_04,force_discipline_enhancements_synergy_04, , jedi_general, 3200000, 4000000, , 0, , , jedi, , forceRun3,regainConsciousness,cert_twohandlightsaber_gen4, private_jedi_difficulty=200,jedi_force_power_max=500,jedi_force_power_regen=5, , , False, 0
force_discipline_enhancements_movement_01, force_discipline_enhancements, fourByFour, False, False, False, False, 0, 1, 0, force_discipline_enhancements_novice, , jedi_general, 200000, 600000, , 0, , , jedi, , forceSpeed1, private_jedi_difficulty=125,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_enhancements_movement_02, force_discipline_enhancements_movement_01, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_enhancements_movement_01, , jedi_general, 400000, 1000000, , 0, , , jedi, , forceRun1, private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_enhancements_movement_03, force_discipline_enhancements_movement_02, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_enhancements_movement_02, , jedi_general, 800000, 2000000, , 0, , , jedi, , forceSpeed2, private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1, , , False, 0
force_discipline_enhancements_movement_04, force_discipline_enhancements_movement_03, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_enhancements_movement_03, , jedi_general, 1600000, 4000000, , 0, , , jedi, , forceRun2, private_jedi_difficulty=125,jedi_force_power_max=175,jedi_force_power_regen=2, , , False, 0
force_discipline_enhancements_protection_01, force_discipline_enhancements, fourByFour, False, False, False, False, 0, 1, 0, force_discipline_enhancements_novice, , jedi_general, 200000, 600000, , 0, , , jedi, , forceFeedback1, private_jedi_difficulty=125,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_enhancements_protection_02, force_discipline_enhancements_protection_01, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_enhancements_protection_01, , jedi_general, 400000, 1000000, , 0, , , jedi, , forceArmor1, private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_enhancements_protection_03, force_discipline_enhancements_protection_02, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_enhancements_protection_02, , jedi_general, 800000, 2000000, , 0, , , jedi, , forceFeedback2, private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1, , , False, 0
force_discipline_enhancements_protection_04, force_discipline_enhancements_protection_03, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_enhancements_protection_03, , jedi_general, 1600000, 4000000, , 0, , , jedi, , forceAbsorb2,forceArmor2, private_jedi_difficulty=125,jedi_force_power_max=175,jedi_force_power_regen=2, , , False, 0
force_discipline_enhancements_resistance_01, force_discipline_enhancements, fourByFour, False, False, False, False, 0, 1, 0, force_discipline_enhancements_novice, , jedi_general, 200000, 600000, , 0, , , jedi, , forceResistBleeding, private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_enhancements_resistance_02, force_discipline_enhancements_resistance_01, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_enhancements_resistance_01, , jedi_general, 400000, 1000000, , 0, , , jedi, , forceResistDisease, private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_enhancements_resistance_03, force_discipline_enhancements_resistance_02, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_enhancements_resistance_02, , jedi_general, 800000, 2000000, , 0, , , jedi, , forceResistPoison, private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1, , , False, 0
force_discipline_enhancements_resistance_04, force_discipline_enhancements_resistance_03, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_enhancements_resistance_03, , jedi_general, 1600000, 4000000, , 0, , , jedi, , forceResistStates, private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2, , , False, 0
force_discipline_enhancements_synergy_01, force_discipline_enhancements, fourByFour, False, False, False, False, 0, 1, 0, force_discipline_enhancements_novice, , jedi_general, 200000, 600000, , 0, , , jedi, , transferForce, private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_enhancements_synergy_02, force_discipline_enhancements_synergy_01, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_enhancements_synergy_01, , jedi_general, 400000, 1000000, , 0, , , jedi, , channelForce,forceShield1, private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_enhancements_synergy_03, force_discipline_enhancements_synergy_02, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_enhancements_synergy_02, , jedi_general, 800000, 2000000, , 0, , , jedi, , drainForce, private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1, , , False, 0
force_discipline_enhancements_synergy_04, force_discipline_enhancements_synergy_03, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_enhancements_synergy_03, , jedi_general, 1600000, 4000000, , 0, , , jedi, , forceMeditate,forceShield2, private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2, , , False, 0
force_discipline_defender, force_discipline, fourByFour, False, False, True, False, 0, 0, 0, , , , 0, 0, , 0, , , jedi, , , , , , False, 0
force_discipline_defender_novice, force_discipline_defender, fourByFour, False, False, False, False, 0, 5, 0, force_title_jedi_rank_02, , jedi_general, 20000, 300000, , 0, , , jedi, , , melee_defense=20,ranged_defense=15,force_defense=20,jedi_state_defense=15,jedi_toughness=5,private_jedi_difficulty=50,jedi_force_power_max=200,jedi_force_power_regen=1, , , False, 0
force_discipline_defender_master, force_discipline_defender, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_defender_melee_defense_04,force_discipline_defender_ranged_defense_04,force_discipline_defender_force_defense_04,force_discipline_defender_preternatural_defense_04, , jedi_general, 3200000, 4000000, , 0, , , jedi, , avoidIncapacitation,cert_onehandlightsaber_gen4, melee_defense=25,ranged_defense=20,force_defense=25,jedi_state_defense=15,jedi_toughness=8,private_jedi_difficulty=200,jedi_force_power_max=500,jedi_force_power_regen=5, , , False, 0
force_discipline_defender_melee_defense_01, force_discipline_defender, fourByFour, False, False, False, False, 0, 1, 0, force_discipline_defender_novice, , jedi_general, 200000, 600000, , 0, , , jedi, , , melee_defense=5,jedi_toughness=1,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_defender_melee_defense_02, force_discipline_defender_melee_defense_01, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_defender_melee_defense_01, , jedi_general, 400000, 1000000, , 0, , , jedi, , , melee_defense=10,jedi_toughness=1,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_defender_melee_defense_03, force_discipline_defender_melee_defense_02, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_defender_melee_defense_02, , jedi_general, 800000, 2000000, , 0, , , jedi, , , melee_defense=15,jedi_toughness=2,private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1, , , False, 0
force_discipline_defender_melee_defense_04, force_discipline_defender_melee_defense_03, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_defender_melee_defense_03, , jedi_general, 1600000, 4000000, , 0, , , jedi, , , melee_defense=20,jedi_toughness=4,private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2, , , False, 0
force_discipline_defender_ranged_defense_01, force_discipline_defender, fourByFour, False, False, False, False, 0, 1, 0, force_discipline_defender_novice, , jedi_general, 200000, 600000, , 0, , , jedi, , , ranged_defense=5,jedi_toughness=1,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_defender_ranged_defense_02, force_discipline_defender_ranged_defense_01, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_defender_ranged_defense_01, , jedi_general, 400000, 1000000, , 0, , , jedi, , , ranged_defense=10,jedi_toughness=1,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_defender_ranged_defense_03, force_discipline_defender_ranged_defense_02, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_defender_ranged_defense_02, , jedi_general, 800000, 2000000, , 0, , , jedi, , , ranged_defense=10,jedi_toughness=2,private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1, , , False, 0
force_discipline_defender_ranged_defense_04, force_discipline_defender_ranged_defense_03, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_defender_ranged_defense_03, , jedi_general, 1600000, 4000000, , 0, , , jedi, , , ranged_defense=15,jedi_toughness=4,private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2, , , False, 0
force_discipline_defender_force_defense_01, force_discipline_defender, fourByFour, False, False, False, False, 0, 1, 0, force_discipline_defender_novice, , jedi_general, 200000, 600000, , 0, , , jedi, , , force_defense=10,jedi_toughness=1,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_defender_force_defense_02, force_discipline_defender_force_defense_01, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_defender_force_defense_01, , jedi_general, 400000, 1000000, , 0, , , jedi, , , force_defense=10,jedi_toughness=1,private_jedi_difficulty=125,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_defender_force_defense_03, force_discipline_defender_force_defense_02, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_defender_force_defense_02, , jedi_general, 800000, 2000000, , 0, , , jedi, , , force_defense=15,jedi_toughness=2,private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1, , , False, 0
force_discipline_defender_force_defense_04, force_discipline_defender_force_defense_03, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_defender_force_defense_03, , jedi_general, 1600000, 4000000, , 0, , , jedi, , , force_defense=20,jedi_toughness=4,private_jedi_difficulty=125,jedi_force_power_max=175,jedi_force_power_regen=2, , , False, 0
force_discipline_defender_preternatural_defense_01, force_discipline_defender, fourByFour, False, False, False, False, 0, 1, 0, force_discipline_defender_novice, , jedi_general, 200000, 600000, , 0, , , jedi, , , jedi_state_defense=5,jedi_toughness=1,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_defender_preternatural_defense_02, force_discipline_defender_preternatural_defense_01, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_defender_preternatural_defense_01, , jedi_general, 400000, 1000000, , 0, , , jedi, , , jedi_state_defense=5,jedi_toughness=1,private_jedi_difficulty=125,jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_discipline_defender_preternatural_defense_03, force_discipline_defender_preternatural_defense_02, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_defender_preternatural_defense_02, , jedi_general, 800000, 2000000, , 0, , , jedi, , , jedi_state_defense=10,jedi_toughness=2,private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1, , , False, 0
